type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60
Type04, L, 260, 58.540264, 260.000000, 48.850947, 257.969297, 39.734123, 252.957931, 33.030077, 244.993449, 29.007192, 235.754456, 26.554199, 226.023231, 24.648532, 216.327696, 23.232348, 206.765878, 21.707514, 196.983043, 20.131542, 187.139352, 18.486399, 177.406351, 16.300802, 167.512826, 14.284945, 158.119708, 12.184218, 148.418377, 9.773701, 138.688326, 7.562618, 129.073725, 5.461891, 119.488414, 3.361163, 109.671062, 1.540533, 99.969731, 0.420145, 90.442430, 0.000000, 80.741099, 0.700242, 70.691708, 2.304282, 61.207702, 4.810996, 51.558516, 7.842715, 41.935774, 11.439957, 32.465240, 15.579196, 23.144208, 21.186882, 14.315407, 28.666170, 6.836119, 37.659048, 2.184744, 47.168540, 0.000000, 56.811861, 0.840291, 66.032337, 4.761128, 73.750703, 12.059349, 79.127390, 20.826793, 83.053454, 30.045105, 86.137352, 39.571233, 88.090493, 49.060637, 89.125053, 58.664509, 89.093903, 68.436753, 88.453669, 78.414093, 87.248411, 88.022260, 85.569620, 97.509284, 84.169135, 107.384645, 82.891375, 116.887779, 82.208457, 126.787307, 82.068408, 136.604658, 82.348505, 146.480019, 83.048748, 156.761450, 83.889039, 166.752832, 84.993810, 176.546723, 86.129814, 186.387534, 87.390250, 195.972845, 88.370590, 206.022236, 89.141710, 216.374045, 89.210881, 226.469078, 87.783286, 236.164648, 83.889039, 245.523681, 76.977232, 253.607201, 67.984354, 258.538673
Type04, L, 265, 59.647647, 265.000000, 49.972866, 263.687039, 40.607779, 259.495135, 33.142955, 251.734857, 28.708914, 242.354614, 26.196974, 232.671025, 23.970550, 222.263717, 22.576913, 212.391448, 21.417591, 202.381304, 20.068367, 192.069646, 18.396003, 181.966471, 16.451236, 172.050763, 14.493821, 162.337385, 12.383855, 152.374652, 10.173547, 142.419667, 7.943729, 132.547397, 5.922418, 122.778847, 3.807090, 112.859154, 2.090455, 103.046041, 0.696818, 93.404677, 0.000000, 83.474681, 0.557455, 73.486959, 2.031185, 63.260689, 4.320273, 53.569241, 7.107547, 43.927877, 10.609889, 34.195528, 14.493821, 24.587422, 19.812716, 15.376609, 27.015667, 7.476839, 36.232341, 2.369182, 45.815979, 0.000000, 55.917554, 0.659863, 65.618245, 4.599001, 73.723376, 11.826434, 79.366149, 20.903093, 83.204564, 30.455418, 85.883413, 40.171018, 88.125035, 50.009074, 89.553449, 59.520580, 90.159981, 69.481092, 89.504650, 79.400785, 88.495924, 89.303705, 87.305092, 98.954440, 86.128993, 108.914952, 85.290560, 118.862788, 84.588013, 128.835975, 84.175651, 138.838232, 84.161942, 148.756998, 84.506361, 158.717510, 85.360413, 168.351472, 86.544833, 178.269583, 87.659742, 188.488211, 88.697810, 198.600375, 89.610834, 208.579108, 89.895334, 218.725492, 89.750197, 229.074089, 88.217197, 239.119537, 85.027524, 249.096851, 78.817026, 257.815895, 69.689796, 263.040943
Type04, L, 270, 62.388214, 270.000000, 51.958778, 268.953218, 42.348391, 264.335984, 34.593176, 256.720341, 30.005388, 247.252301, 27.216335, 237.662121, 25.330114, 227.498633, 23.558314, 217.213005, 21.912639, 207.147263, 20.237788, 196.937103, 18.491096, 186.887554, 16.549969, 176.847203, 14.515379, 166.595682, 12.421814, 156.558957, 10.328250, 146.637858, 8.126075, 136.399642, 5.861980, 126.217536, 3.628845, 115.891751, 1.674851, 105.565966, 0.279142, 95.471430, 0.000000, 85.492518, 1.116568, 75.513606, 2.791419, 65.303445, 4.604721, 55.341002, 6.923599, 45.096254, 10.153112, 35.137661, 14.702303, 25.424345, 20.830559, 16.365099, 28.643586, 8.412501, 37.698595, 2.651848, 47.735319, 0.000000, 57.887667, 0.418713, 67.783007, 4.068869, 75.841310, 11.429317, 81.230832, 20.447684, 85.255605, 29.915724, 88.348410, 39.960167, 90.302404, 50.054703, 91.139829, 60.264864, 91.000258, 70.301588, 90.017451, 80.608033, 88.606552, 90.811902, 87.231843, 100.758633, 85.975704, 110.910982, 84.998708, 120.832082, 84.502345, 130.646273, 84.148416, 140.604865, 84.245365, 150.890493, 84.859137, 161.036790, 85.836133, 171.304763, 87.197977, 181.338582, 88.462292, 191.256295, 89.713741, 201.501044, 90.721117, 211.625096, 91.276454, 221.990540, 91.000258, 231.929793, 89.744120, 241.735269, 86.813130, 251.771993, 81.167790, 260.990390, 72.346807, 267.299097
Type04, L, 280, 63.971573, 280.000000, 53.190491, 278.670175, 43.131886, 274.278321, 35.275353, 266.276862, 30.515980, 256.527453, 27.179586, 246.147626, 24.916718, 235.637059, 23.096957, 224.670022, 21.662594, 214.314100, 20.157345, 203.721646, 18.337584, 193.450396, 16.292617, 182.767572, 14.189668, 172.265729, 11.953772, 162.050884, 9.700893, 151.959037, 7.662960, 141.662193, 5.590480, 131.488347, 3.751094, 121.232502, 1.959742, 110.758555, 0.584838, 99.818820, 0.000000, 89.636233, 0.415512, 78.282139, 1.687437, 67.780296, 4.059465, 57.778802, 7.262100, 47.227606, 10.897812, 37.012761, 15.127415, 27.043913, 20.411855, 17.280064, 28.054877, 8.657171, 37.468643, 2.906501, 47.910573, 0.000000, 58.243072, 0.106870, 68.668261, 3.893677, 77.134190, 11.519717, 83.227467, 20.832570, 87.628457, 30.805392, 90.976818, 41.180261, 92.807775, 51.173945, 93.509514, 61.486953, 93.762234, 72.152794, 93.227719, 82.683482, 92.247848, 93.418590, 91.127996, 103.399929, 89.894863, 113.955168, 88.847833, 124.580010, 87.908420, 134.677537, 87.273487, 145.542696, 87.208512, 155.857842, 87.488475, 166.419003, 88.328365, 176.980165, 89.311149, 187.755065, 90.591192, 198.133909, 91.827904, 208.721631, 92.843217, 218.932597, 93.647664, 229.670007, 93.778551, 240.674276, 92.527811, 251.372152, 90.008143, 261.469455, 83.998302, 270.891833, 74.760414, 277.050127
Type05, L, 240, 54.946163, 240.000000, 45.929457, 238.576356, 37.438413, 234.226983, 31.072515, 227.170807, 27.058915, 218.695486, 24.552035, 209.743928, 22.608476, 200.686786, 21.122520, 191.649010, 20.156130, 182.442903, 19.189740, 172.893688, 18.471663, 163.406893, 17.118905, 154.309920, 15.324181, 145.218182, 12.977235, 136.469551, 9.923705, 127.744423, 6.759649, 119.334250, 3.865559, 110.623950, 1.717346, 101.866935, 0.408071, 92.688486, 0.000000, 83.177182, 0.552223, 74.142629, 2.236816, 65.193576, 4.293553, 56.095998, 7.114503, 47.200598, 10.228313, 38.426505, 13.991965, 29.692848, 18.634199, 21.323111, 24.350254, 13.398165, 31.308810, 6.715720, 39.632950, 2.337135, 48.654818, 0.000000, 57.930795, 0.680467, 66.186255, 5.224858, 71.430959, 12.954564, 74.826182, 21.686025, 77.756198, 30.462314, 80.624521, 38.840180, 82.419245, 47.703179, 83.196094, 56.299366, 82.957767, 65.235202, 81.590911, 74.234995, 79.520076, 83.212364, 77.013419, 92.164014, 74.370960, 101.018978, 72.203124, 110.144471, 70.822567, 118.950286, 70.546456, 128.099209, 71.098679, 137.019393, 72.331369, 145.698155, 73.859792, 154.859762, 75.666756, 163.529390, 77.854612, 172.343918, 80.021258, 181.239318, 81.877453, 190.013411, 82.971468, 199.003208, 82.976596, 207.965953, 81.472081, 217.063530, 78.082160, 225.837623, 72.049558, 233.388838, 63.878191, 238.136248
Type05, L, 260, 57.703317, 260.000000, 48.571770, 257.818045, 40.097745, 252.180588, 34.159800, 243.671994, 30.472261, 234.459113, 28.086446, 225.135478, 26.075580, 215.622120, 24.634892, 205.418463, 23.351667, 195.580725, 22.407580, 185.701447, 21.361405, 176.071413, 19.970364, 166.399838, 17.887631, 156.645182, 15.154792, 146.843403, 12.059722, 137.343573, 9.056170, 128.006410, 6.077773, 118.617287, 3.365049, 109.076579, 1.113778, 99.427811, 0.000000, 89.359564, 0.031348, 79.646448, 0.971950, 70.320486, 2.673891, 60.872616, 5.300826, 51.296373, 8.482707, 41.874041, 12.314983, 32.368629, 16.648698, 23.070919, 21.684428, 14.063994, 28.916411, 6.548354, 37.757174, 1.678786, 47.179505, 0.000000, 56.518756, 1.113202, 65.608762, 5.948356, 72.373719, 13.989769, 76.357903, 23.079776, 79.688740, 32.792891, 82.381462, 42.376298, 84.792545, 52.000410, 86.210830, 61.918258, 86.654142, 71.811515, 86.210253, 82.147740, 84.930889, 91.653152, 82.806947, 101.237167, 80.395864, 110.626290, 78.268438, 120.132907, 76.392343, 129.550181, 75.148213, 138.911153, 74.867954, 148.519465, 75.715527, 158.746849, 76.991982, 168.723444, 78.977580, 178.171315, 81.105006, 187.560437, 83.171799, 197.251205, 85.001270, 206.881239, 86.352658, 216.080289, 86.778143, 225.704401, 85.734056, 235.231315, 82.635256, 244.570565, 76.572314, 252.902762, 67.750827, 258.085316
Type05, L, 280, 63.688820, 280.000000, 74.061814, 277.272550, 83.209514, 270.721449, 89.149923, 261.243537, 91.746522, 251.055355, 92.179289, 240.807419, 91.151296, 230.285762, 89.438434, 219.654269, 87.707367, 209.585592, 85.543534, 199.337656, 83.482120, 189.005046, 81.360124, 178.782033, 79.773313, 168.653602, 79.052035, 157.688636, 79.196291, 147.321195, 80.487781, 136.675313, 82.461011, 126.386823, 85.023765, 116.140584, 87.870720, 105.936596, 90.327159, 95.690357, 91.890778, 84.997046, 92.179289, 74.928368, 91.169500, 63.604886, 89.149923, 53.058187, 86.697579, 43.049262, 83.956723, 33.040337, 81.117508, 22.910398, 76.588987, 13.044422, 68.926093, 4.660250, 58.858170, 0.432767, 48.371224, 0.000000, 37.891616, 3.149085, 28.761416, 9.538429, 21.531289, 18.355368, 16.017729, 28.052338, 11.524211, 38.171822, 7.896226, 48.291307, 4.676256, 58.579797, 2.308089, 68.939853, 0.721278, 79.307294, 0.000000, 90.152755, 0.144256, 100.759207, 1.586811, 111.305905, 3.776136, 121.705038, 6.573590, 131.571014, 9.809377, 141.213175, 13.066031, 151.767732, 16.081992, 162.140725, 18.640436, 172.344712, 20.772798, 183.041453, 22.503864, 193.468647, 23.946419, 204.134850, 24.956208, 214.382786, 26.110252, 223.853937, 27.489349, 233.991152, 29.301765, 244.026134, 32.046716, 254.272373, 36.659740, 264.222851, 43.872366, 272.878033, 53.442581, 278.409093
Type05, L, 290, 67.529294, 290.000000, 57.243213, 288.717894, 47.168897, 283.376826, 39.476440, 274.529063, 34.578931, 264.424356, 31.328745, 253.799450, 28.861467, 243.089839, 26.972598, 232.380227, 25.305410, 221.501353, 24.114916, 210.791592, 22.839732, 199.616097, 21.359860, 188.737073, 19.232112, 177.929176, 16.918474, 167.395510, 13.737223, 156.742051, 10.146974, 145.856273, 6.651708, 135.135651, 3.681688, 124.352344, 1.446023, 113.589148, 0.144602, 102.756000, 0.000000, 92.761400, 0.723012, 80.850120, 2.511230, 70.296050, 5.061082, 59.543202, 8.242334, 49.249120, 12.007670, 38.675451, 16.484667, 28.241683, 22.168464, 18.392494, 29.787550, 9.471987, 39.353629, 3.087159, 50.123502, 0.000000, 60.417584, 0.578409, 70.889521, 5.167756, 79.242084, 13.318563, 84.611497, 23.227802, 88.168431, 33.725648, 91.099476, 44.200808, 93.413114, 54.974060, 95.587808, 65.727424, 96.717004, 76.733507, 96.745160, 87.273706, 95.555026, 97.940965, 92.955039, 108.692930, 89.942658, 119.254192, 86.906008, 129.847754, 84.565798, 140.652352, 83.072443, 151.107845, 82.567938, 163.125849, 83.435552, 174.737648, 84.912586, 185.566098, 87.113345, 196.360415, 89.508851, 206.937610, 92.065444, 217.652579, 94.280728, 228.184632, 96.015956, 238.957884, 97.028173, 250.509787, 96.538906, 261.168675, 93.991523, 271.397431, 87.804985, 281.003292, 78.238906, 287.388120
Type06, L, 230, 51.587545, 230.000000, 43.148304, 227.986719, 35.203072, 223.195967, 29.087161, 216.246975, 25.067775, 208.293616, 22.707376, 199.957489, 21.041213, 191.333800, 19.843754, 182.705349, 18.935451, 173.882768, 17.570038, 165.405221, 16.069668, 157.132289, 14.098864, 148.560429, 12.155007, 139.706691, 9.794608, 131.140514, 7.841747, 122.939985, 5.724489, 114.158072, 3.824189, 105.672033, 2.042469, 97.285591, 0.908402, 88.597192, 0.075321, 79.628430, 0.000000, 70.817850, 0.630709, 62.266027, 2.073035, 53.579363, 3.963036, 45.018649, 6.739975, 36.394961, 9.887971, 27.884301, 13.935132, 19.671731, 19.160449, 11.947168, 26.044952, 5.479206, 34.002447, 1.388470, 42.741160, 0.000000, 51.560500, 1.569695, 59.414041, 6.090909, 65.749936, 12.582776, 70.149347, 20.575082, 73.247672, 28.679908, 75.646244, 37.040890, 77.632002, 45.253461, 79.079245, 53.860827, 79.773479, 62.657053, 79.773479, 71.280742, 79.356939, 79.846918, 78.574094, 88.187010, 77.690775, 96.864247, 76.718846, 105.545448, 75.608070, 114.399186, 74.856656, 122.867321, 74.497295, 131.531540, 74.636142, 140.327765, 75.191530, 149.181503, 76.057338, 157.832304, 77.274234, 166.486394, 78.290152, 175.111459, 79.161011, 183.568033, 79.634632, 192.069899, 79.721018, 200.928522, 78.385010, 209.489814, 74.951811, 217.882338, 68.500694, 224.611150, 60.247456, 228.560131
Type06, L, 240, 54.019293, 240.000000, 44.933997, 238.105817, 36.691301, 233.335557, 30.322475, 226.124872, 26.658872, 217.888731, 23.945703, 208.944242, 21.888337, 199.810302, 20.204619, 191.526625, 18.661210, 182.719884, 17.258112, 173.506315, 15.714703, 164.467101, 14.016510, 155.799614, 12.206957, 146.911736, 10.216382, 138.249121, 8.143950, 130.131408, 5.893014, 121.188931, 3.755039, 112.211053, 1.824028, 103.284857, 0.561239, 94.245643, 0.000000, 85.380783, 0.000000, 76.748397, 0.594222, 68.293725, 1.884103, 59.641766, 3.648056, 50.967474, 6.146256, 42.050178, 9.086607, 33.357123, 12.786625, 24.746260, 17.362547, 16.381972, 23.566990, 8.774430, 31.323440, 3.227127, 39.897708, 0.280620, 49.111277, 0.000000, 57.894206, 3.103209, 65.361438, 9.447962, 70.648881, 17.401292, 74.644841, 25.964713, 77.354419, 34.910689, 79.322573, 43.192786, 80.663807, 52.420086, 81.319825, 61.606291, 81.519148, 70.504824, 81.099094, 79.618817, 80.282222, 88.630658, 79.275066, 97.755363, 78.152587, 106.968932, 77.030108, 116.531211, 76.188249, 125.396071, 75.907629, 134.493403, 76.072455, 143.912268, 76.468869, 153.036778, 77.451038, 162.075992, 78.433207, 171.231443, 79.573809, 180.246127, 80.629093, 189.720002, 81.379714, 198.814031, 81.320730, 207.928028, 79.718308, 216.826562, 76.415146, 225.601808, 70.624582, 233.216400, 62.630156, 238.124010
Type06, L, 250, 54.959028, 250.000000, 45.886384, 248.233964, 37.411072, 243.147782, 30.820322, 235.609810, 26.059259, 227.034111, 22.887821, 218.192476, 20.909862, 209.049190, 19.379887, 199.444877, 18.366770, 190.177406, 17.095225, 180.624471, 15.446351, 171.069408, 13.704436, 161.752687, 11.726476, 152.258274, 9.500573, 142.942224, 7.487991, 134.439873, 5.510031, 125.179544, 3.673354, 116.094780, 1.867675, 106.487625, 0.706414, 97.047432, 0.063467, 88.012040, 0.000000, 78.702339, 0.565131, 69.442011, 1.743726, 59.926237, 3.676191, 50.647064, 6.373591, 41.450653, 9.952970, 32.502526, 14.297284, 23.637161, 19.640618, 15.185604, 26.506724, 7.613084, 34.858379, 2.228369, 44.090646, 0.000000, 53.416725, 1.071429, 62.157947, 5.432884, 68.907010, 12.888361, 73.685214, 21.339918, 77.281718, 30.356613, 79.870290, 39.443075, 81.944052, 49.052833, 83.215598, 58.488725, 84.063295, 67.866096, 84.459220, 77.097717, 84.404813, 86.335509, 83.354326, 95.862967, 82.085335, 105.024451, 80.813789, 114.460343, 79.966092, 123.720672, 79.542244, 132.688393, 79.542244, 142.416892, 79.826918, 151.951812, 80.295133, 161.603412, 80.955072, 170.783089, 81.802769, 180.160460, 82.533572, 189.647835, 83.639446, 199.090765, 84.368823, 208.909654, 84.440371, 218.023304, 83.049540, 227.136954, 79.593707, 236.083639, 73.020804, 243.664700, 64.196820, 248.108916
Type06, L, 270, 60.894646, 270.000000, 50.926118, 268.935051, 41.414832, 264.293523, 33.829797, 256.424501, 29.253936, 247.162866, 26.390307, 237.821744, 24.402403, 227.841035, 22.698485, 218.095588, 21.151369, 207.537817, 19.931753, 197.652349, 18.436839, 187.642114, 16.765747, 177.673469, 14.987981, 167.580057, 12.758963, 157.623178, 10.236823, 147.351644, 7.451014, 137.466176, 4.949339, 127.739866, 2.677449, 117.641526, 0.973531, 107.660817, 0.121572, 96.856691, 0.000000, 86.666405, 0.831538, 76.718826, 2.212508, 66.562758, 4.249211, 56.594113, 7.115750, 46.750234, 10.345080, 36.972435, 14.325337, 27.187242, 19.451944, 17.800840, 26.586637, 9.246215, 35.473973, 3.198742, 45.382072, 0.000000, 55.577620, 0.433697, 65.029973, 4.632303, 72.680078, 12.349605, 78.385630, 21.537789, 82.442242, 31.132135, 85.424114, 41.142369, 87.483299, 51.152604, 88.691181, 61.661904, 89.235284, 72.545504, 89.151285, 82.802724, 88.660743, 92.857095, 87.589360, 102.940589, 86.448235, 112.960741, 85.033483, 122.784376, 84.039531, 132.706270, 83.102156, 142.575556, 82.723094, 152.752146, 82.903586, 162.295505, 83.558215, 173.105325, 84.605653, 183.240326, 85.753496, 193.333738, 86.935792, 203.177617, 88.100861, 213.146263, 89.009292, 222.591468, 89.293278, 232.572177, 88.358739, 242.677900, 85.317470, 252.298334, 79.383463, 261.308711, 70.711089, 267.373126
Type06, L, 280, 63.979033, 280.000000, 53.693381, 278.718015, 43.867838, 274.312649, 35.349118, 266.650791, 29.933370, 256.950733, 26.991155, 246.859472, 24.851912, 236.588569, 23.420896, 226.462889, 22.135603, 215.525172, 20.955331, 205.062360, 19.429553, 194.734879, 17.851293, 184.427487, 15.949117, 173.703464, 13.727064, 163.877921, 11.282017, 153.684726, 8.568621, 142.983626, 5.712414, 132.459987, 3.549905, 122.317028, 1.357959, 111.696750, 0.142810, 101.184840, 0.000000, 90.602047, 0.999672, 80.255871, 2.712666, 69.926717, 4.712741, 59.326901, 6.986267, 49.229927, 9.730446, 39.488041, 13.868077, 29.495185, 18.998205, 19.795127, 26.113323, 10.966284, 34.945361, 4.161824, 44.936614, 0.305944, 55.747115, 0.000000, 65.806429, 4.447444, 74.241365, 12.210594, 80.464970, 21.576027, 84.720909, 31.401570, 87.967027, 41.645394, 89.854344, 51.387281, 91.398619, 61.820971, 92.255481, 72.226302, 92.683912, 82.927403, 92.452516, 93.115486, 91.684240, 103.678911, 90.508392, 114.230558, 89.076980, 124.516210, 87.685550, 135.249827, 86.685878, 145.714312, 86.314804, 156.126076, 86.400257, 166.288358, 86.844778, 176.446412, 87.871760, 187.359487, 88.798261, 197.854281, 89.970516, 208.323759, 91.112998, 218.847398, 92.112671, 229.311883, 92.683912, 240.190446, 91.969861, 250.654931, 89.213179, 260.906699, 83.452657, 270.380290, 74.692385, 277.358009
Type07, L, 250, 59.273423, 250.000000, 49.766416, 248.687476, 40.739431, 244.850329, 33.178786, 237.972558, 28.665630, 229.225586, 25.676045, 220.340100, 23.595963, 210.771598, 21.784005, 201.584606, 20.213057, 192.450928, 18.858520, 182.930608, 17.618137, 173.311292, 15.987442, 163.676584, 14.159081, 154.489592, 12.120839, 145.622614, 9.560229, 136.559441, 7.238459, 127.583619, 5.046734, 118.621663, 2.878114, 109.474672, 1.355874, 100.167675, 0.246369, 90.780673, 0.000000, 81.120523, 0.682874, 71.805275, 2.048621, 62.659740, 4.390142, 53.312672, 7.511609, 44.255529, 11.335701, 35.223137, 15.821577, 26.311720, 20.994174, 17.724755, 27.502223, 9.850959, 35.592597, 3.672631, 44.659584, 0.341092, 53.793260, 0.000000, 63.073570, 2.502688, 71.010801, 8.664447, 76.899410, 16.874827, 80.639984, 25.941814, 82.918237, 35.048802, 84.130019, 44.331252, 84.812893, 53.307073, 85.446041, 62.569777, 85.768916, 72.220424, 85.593332, 82.383827, 84.706935, 91.330808, 83.583720, 100.449023, 82.660681, 109.704793, 82.491123, 119.079519, 82.491123, 129.243333, 82.764272, 139.294005, 82.764272, 149.344677, 82.965619, 158.839898, 83.091982, 167.426864, 83.310571, 176.328712, 83.993444, 185.757102, 84.717491, 195.547866, 85.474677, 204.814861, 85.847081, 214.841892, 85.067962, 224.068886, 82.276549, 233.415885, 76.814232, 241.882845, 68.770100, 247.609943
Type07, L, 270, 61.518723, 270.000000, 51.756336, 268.866936, 42.360839, 264.064466, 34.795658, 255.983378, 29.813281, 246.506333, 26.723065, 236.672968, 24.913691, 226.383598, 23.800230, 216.036578, 22.547586, 206.554327, 21.155760, 196.783819, 19.346386, 186.379147, 17.419791, 176.212868, 15.331611, 166.287418, 13.222350, 156.375808, 10.764643, 146.314221, 8.436586, 136.470302, 6.124036, 126.776028, 3.618748, 116.544310, 1.670192, 106.658500, 0.265356, 96.034719, 0.000000, 85.503247, 0.974278, 75.790391, 3.062018, 65.846929, 5.874407, 56.047559, 9.414341, 46.244405, 13.249527, 36.563549, 17.815377, 26.995504, 23.411198, 17.772555, 30.796389, 9.413085, 39.645047, 3.208898, 49.221546, 0.055285, 59.862838, 0.000000, 69.584460, 2.901673, 77.754090, 9.957842, 82.458143, 19.394105, 85.522879, 29.278789, 87.814432, 39.245005, 89.633615, 49.497672, 90.620241, 59.707390, 90.819792, 69.510544, 90.508579, 79.558291, 90.051163, 89.444473, 89.355250, 99.733842, 88.937702, 109.907909, 88.617550, 120.197702, 88.380971, 130.140741, 88.380971, 140.487761, 88.380971, 150.834782, 88.798519, 161.239455, 89.120768, 171.414813, 89.545489, 181.707154, 90.051163, 191.992261, 90.413198, 201.884180, 90.747076, 211.706230, 90.886259, 222.226205, 90.607893, 232.919134, 89.772798, 242.804945, 86.619316, 252.693635, 80.471285, 261.579451, 71.444174, 267.451229
Type07, L, 280, 62.331906, 280.000000, 52.366552, 278.378242, 42.356418, 273.562663, 34.505270, 265.429470, 29.866355, 255.854771, 26.905536, 245.701809, 25.384034, 235.227619, 24.114833, 224.490793, 22.767833, 213.797264, 21.381153, 203.479083, 19.602115, 193.039688, 17.627802, 182.828582, 15.512465, 172.091755, 13.256107, 161.646996, 10.839498, 151.227309, 8.602367, 141.166370, 6.204986, 130.780024, 3.948628, 120.452091, 1.692269, 110.240986, 0.282045, 99.796226, 0.000000, 89.117813, 1.003041, 78.463088, 3.243515, 68.403534, 6.063964, 57.841948, 9.307479, 47.922909, 12.977319, 37.438194, 17.448080, 27.326536, 23.115456, 17.710532, 30.801386, 9.178468, 40.148425, 3.243515, 50.009050, 0.141022, 60.512223, 0.000000, 70.545841, 3.630706, 78.737447, 11.540267, 83.857842, 21.032358, 87.730296, 31.391843, 90.113322, 41.509177, 91.874122, 52.317335, 92.792747, 62.573936, 92.933770, 72.726629, 92.540126, 83.726226, 91.805591, 93.849801, 90.807421, 104.156064, 89.789634, 114.763376, 88.985142, 124.950426, 88.167103, 135.564954, 87.856963, 146.073599, 87.433896, 156.343118, 87.304598, 167.593413, 87.514707, 178.242029, 88.280030, 189.079318, 89.549232, 199.699318, 90.836602, 210.353097, 91.954108, 220.919104, 92.651725, 231.500904, 92.889209, 241.968510, 91.946613, 252.332009, 88.844120, 262.893596, 82.496809, 272.104048, 73.145741, 277.929555
